"SAMPN","PERNO","DAYNO","TPURP","ACTDUR"
4256407,1,1,21,3
4256407,1,1,4,1
4256407,1,1,17,5
4256407,1,1,4,64
4256407,1,1,2,106
4256407,1,1,17,10
4256407,1,1,21,184
4256407,1,1,2,324
4256407,2,1,2,220
4256407,2,1,3,35
4256407,2,1,16,5
4256407,2,1,7,1
4256407,2,1,11,505
4256407,2,1,7,10
4256407,2,1,7,1
4256407,2,1,3,48
4256407,2,1,20,65
4256407,2,1,2,20
4256407,2,1,17,5
4256407,2,1,2,369
4256407,3,1,2,464
4256407,3,1,16,187
4256407,3,1,2,101
4256407,3,1,17,130
4256407,3,1,21,184
4256407,3,1,2,324
4256407,4,1,2,1439
4256424,1,1,2,390
4256424,1,1,3,525
4256424,1,1,2,494
4256441,1,1,2,600
4256441,1,1,16,55
4256441,1,1,8,1
4256441,1,1,2,230
4256441,1,1,24,30
4256441,1,1,17,80
4256441,1,1,13,15
4256441,1,1,2,269
4256441,2,1,2,600
4256441,2,1,16,55
4256441,2,1,15,55
4256441,2,1,2,165
4256441,2,1,20,115
4256441,2,1,2,25
4256441,2,1,17,80
4256441,2,1,13,15
4256441,2,1,2,269
4256458,1,1,2,480
4256458,1,1,20,150
4256458,1,1,13,60
4256458,1,1,19,60
4256458,1,1,2,414
4256458,1,2,2,330
4256458,1,2,20,120
4256458,1,2,8,15
4256458,1,2,2,70
4256458,1,2,9,10
4256458,1,2,16,10
4256458,1,2,2,644
4256458,2,1,2,360
4256458,2,1,15,10
4256458,2,1,20,60
4256458,2,1,3,90
4256458,2,1,2,209
4256458,2,2,2,360
4256458,2,2,15,10
4256458,2,2,2,565
4256458,2,2,3,120
4256458,2,2,3,120
4256458,2,2,2,149
4256458,3,1,2,1439
4256458,3,2,2,240
4256458,3,2,3,540
4256458,3,2,2,519
4256521,1,1,2,240
4256521,1,1,24,1179
4256530,1,1,2,347
4256530,1,1,20,174
4256530,1,1,17,52
4256530,1,1,2,167
4256530,1,1,15,2
4256530,1,1,21,205
4256530,1,1,2,279
4256530,1,2,2,855
4256530,1,2,9,2
4256530,1,2,17,90
4256530,1,2,21,135
4256530,1,2,2,269
4256530,2,1,2,375
4256530,2,1,20,70
4256530,2,1,13,25
4256530,2,1,2,295
4256530,2,1,15,2
4256530,2,1,21,205
4256530,2,1,2,279
4256530,2,2,2,855
4256530,2,2,9,2
4256530,2,2,17,90
4256530,2,2,21,135
4256530,2,2,2,269
4256602,1,1,2,330
4256602,1,1,21,10
4256602,1,1,13,55
4256602,1,1,11,230
4256602,1,1,2,729
4256602,2,1,2,230
4256602,2,1,8,10
4256602,2,1,3,365
4256602,2,1,2,110
4256602,2,1,9,15
4256602,2,1,2,574
4256602,3,1,2,330
4256602,3,1,21,385
4256602,3,1,2,704
4256602,4,1,2,230
4256602,4,1,5,590
4256602,4,1,2,574
4256692,1,1,2,182
4256692,1,1,3,488
4256692,1,1,2,47
4256692,1,1,19,148
4256692,1,1,2,354
4256692,2,1,2,275
4256692,2,1,3,465
4256692,2,1,17,8
4256692,2,1,2,627
4256692,3,1,2,340
4256692,3,1,5,401
4256692,3,1,13,15
4256692,3,1,2,150
4256692,3,1,20,31
4256692,3,1,2,455
4256692,4,1,2,340
4256692,4,1,5,401
4256692,4,1,13,15
4256692,4,1,2,150
4256692,4,1,20,31
4256692,4,1,2,455
4256710,1,1,2,180
4256710,1,1,3,500
4256710,1,1,16,5
4256710,1,1,2,669
4256712,1,1,2,660
4256712,1,1,3,650
4256712,1,1,2,89
4256712,1,2,2,510
4256712,1,2,13,119
4256712,1,2,13,35
4256712,1,2,13,75
4256712,1,2,2,120
4256712,1,2,20,195
4256712,1,2,17,75
4256712,1,2,2,184
4256712,2,1,2,541
4256712,2,1,3,525
4256712,2,1,12,10
4256712,2,1,2,149
4256712,2,2,2,510
4256712,2,2,13,119
4256712,2,2,13,35
4256712,2,2,13,75
4256712,2,2,2,120
4256712,2,2,20,195
4256712,2,2,17,75
4256712,2,2,2,184
4256712,3,1,2,420
4256712,3,1,20,135
4256712,3,1,20,120
4256712,3,1,2,90
4256712,3,1,19,75
4256712,3,1,2,449
4256712,3,2,2,360
4256712,3,2,5,395
4256712,3,2,2,170
4256712,3,2,19,150
4256712,3,2,2,299
4256712,4,1,2,420
4256712,4,1,20,135
4256712,4,1,18,120
4256712,4,1,2,90
4256712,4,1,19,75
4256712,4,1,2,449
4256712,4,2,2,480
4256712,4,2,15,15
4256712,4,2,18,60
4256712,4,2,2,300
4256712,4,2,21,135
4256712,4,2,2,344
4256734,1,1,2,540
4256734,1,1,20,200
4256734,1,1,13,22
4256734,1,1,13,42
4256734,1,1,13,18
4256734,1,1,13,25
4256734,1,1,2,82
4256734,1,1,20,180
4256734,1,1,2,259
4256743,1,1,2,1439
4256743,1,2,2,600
4256743,1,2,21,123
4256743,1,2,13,30
4256743,1,2,17,105
4256743,1,2,2,524
4256743,2,1,2,1439
4256743,2,2,2,600
4256743,2,2,21,123
4256743,2,2,13,30
4256743,2,2,17,105
4256743,2,2,2,524
4256762,1,1,2,305
4256762,1,1,3,590
4256762,1,1,13,10
4256762,1,1,20,110
4256762,1,1,2,334
4256762,1,2,2,315
4256762,1,2,20,140
4256762,1,2,2,85
4256762,1,2,13,105
4256762,1,2,2,10
4256762,1,2,12,15
4256762,1,2,20,5
4256762,1,2,12,25
4256762,1,2,13,20
4256762,1,2,2,15
4256762,1,2,8,5
4256762,1,2,17,95
4256762,1,2,13,22
4256762,1,2,21,10
4256762,1,2,2,404
4256762,2,1,2,415
4256762,2,1,3,150
4256762,2,1,7,5
4256762,2,1,18,35
4256762,2,1,17,40
4256762,2,1,11,95
4256762,2,1,2,35
4256762,2,1,8,18
4256762,2,1,11,324
4256762,2,1,2,139
4256762,2,2,2,300
4256762,2,2,19,15
4256762,2,2,11,920
4256762,2,2,2,139
4256762,3,1,2,880
4256762,3,1,21,20
4256762,3,1,13,10
4256762,3,1,20,110
4256762,3,1,2,334
4256762,3,2,2,315
4256762,3,2,6,140
4256762,3,2,2,85
4256762,3,2,13,105
4256762,3,2,2,10
4256762,3,2,12,15
4256762,3,2,20,5
4256762,3,2,12,25
4256762,3,2,13,20
4256762,3,2,2,15
4256762,3,2,21,614
4256791,1,1,2,300
4256791,1,1,17,10
4256791,1,1,11,60
4256791,1,1,3,105
4256791,1,1,11,30
4256791,1,1,1,270
4256791,1,1,20,60
4256791,1,1,2,434
4256798,1,1,2,810
4256798,1,1,13,15
4256798,1,1,21,315
4256798,1,1,2,283
4256798,1,2,2,420
4256798,1,2,20,66
4256798,1,2,2,239
4256798,1,2,13,20
4256798,1,2,15,2
4256798,1,2,2,648
4256805,1,1,2,355
4256805,1,1,11,51
4256805,1,1,20,2
4256805,1,1,17,12
4256805,1,1,16,128
4256805,1,1,2,335
4256805,1,1,17,76
4256805,1,1,13,19
4256805,1,1,2,331
4256805,2,1,2,265
4256805,2,1,3,613
4256805,2,1,7,1
4256805,2,1,7,7
4256805,2,1,2,25
4256805,2,1,17,76
4256805,2,1,13,19
4256805,2,1,2,331
4256974,1,1,1,1439
4256974,2,1,1,360
4256974,2,1,16,35
4256974,2,1,1,1004
4256974,3,1,2,195
4256974,3,1,3,585
4256974,3,1,2,479
4256984,1,1,2,231
4256984,1,1,13,6
4256984,1,1,21,559
4256984,1,1,13,7
4256984,1,1,2,242
4256984,1,2,2,210
4256984,1,2,3,535
4256984,1,2,2,71
4256984,1,2,7,25
4256984,1,2,14,15
4256984,1,2,7,14
4256984,1,2,13,6
4256984,1,2,2,347
4256984,2,1,2,405
4256984,2,1,13,16
4256984,2,1,3,628
4256984,2,1,17,17
4256984,2,1,11,1
4256984,2,1,13,15
4256984,2,1,2,284
4256984,2,2,2,164
4256984,2,2,17,3
4256984,2,2,3,849
4256984,2,2,2,358
4256991,1,1,2,255
4256991,1,1,11,285
4256991,1,1,2,45
4256991,1,1,13,25
4256991,1,1,13,50
4256991,1,1,13,30
4256991,1,1,13,30
4256991,1,1,2,639
4256991,1,2,2,315
4256991,1,2,13,10
4256991,1,2,2,1104
4256992,1,1,2,340
4256992,1,1,20,90
4256992,1,1,13,13
4256992,1,1,2,63
4256992,1,1,21,43
4256992,1,1,2,851
4257009,1,1,2,320
4257009,1,1,3,261
4257009,1,1,20,115
4257009,1,1,20,95
4257009,1,1,2,90
4257009,1,1,17,105
4257009,1,1,20,225
4257009,1,1,2,54
4257009,1,2,2,860
4257009,1,2,13,65
4257009,1,2,2,504
4257009,2,1,2,320
4257009,2,1,3,166
4257009,2,1,17,40
4257009,2,1,3,250
4257009,2,1,2,90
4257009,2,1,17,105
4257009,2,1,20,225
4257009,2,1,2,54
4257009,2,2,2,860
4257009,2,2,13,65
4257009,2,2,2,504
4257016,1,1,2,231
4257016,1,1,3,469
4257016,1,1,13,9
4257016,1,1,2,469
4257098,1,1,2,220
4257098,1,1,19,70
4257098,1,1,2,85
4257098,1,1,24,30
4257098,1,1,13,55
4257098,1,1,2,904
4257098,1,2,2,430
4257098,1,2,18,80
4257098,1,2,2,55
4257098,1,2,24,130
4257098,1,2,13,25
4257098,1,2,2,612
4257098,2,1,2,220
4257098,2,1,19,70
4257098,2,1,2,140
4257098,2,1,13,55
4257098,2,1,2,904
4257098,2,2,2,430
4257098,2,2,18,80
4257098,2,2,2,883
4257111,1,1,2,210
4257111,1,1,3,300
4257111,1,1,17,40
4257111,1,1,3,246
4257111,1,1,2,497
4257111,2,1,2,1439
4257111,3,1,2,178
4257111,3,1,3,490
4257111,3,1,2,599
4257111,4,1,2,194
4257111,4,1,5,498
4257111,4,1,2,90
4257111,4,1,20,90
4257111,4,1,2,359
4257181,1,1,2,410
4257181,1,1,3,240
4257181,1,1,2,769
4257181,1,2,2,505
4257181,1,2,3,244
4257181,1,2,11,90
4257181,1,2,2,529
4257183,1,1,2,285
4257183,1,1,3,520
4257183,1,1,2,549
4257183,1,2,2,295
4257183,1,2,3,475
4257183,1,2,2,15
4257183,1,2,13,30
4257183,1,2,17,118
4257183,1,2,21,100
4257183,1,2,2,249
4257184,1,1,2,30
4257184,1,1,13,10
4257184,1,1,2,69
4257184,1,1,13,20
4257184,1,1,20,120
4257184,1,1,2,839
4257184,1,2,2,100
4257184,1,2,13,5
4257184,1,2,12,5
4257184,1,2,2,120
4257184,1,2,20,135
4257184,1,2,13,30
4257184,1,2,2,10
4257184,1,2,15,7
4257184,1,2,2,899
4257267,1,1,2,210
4257267,1,1,4,560
4257267,1,1,13,30
4257267,1,1,2,459
4257267,2,1,2,600
4257267,2,1,13,50
4257267,2,1,13,35
4257267,2,1,2,724
4257267,3,1,2,600
4257267,3,1,13,50
4257267,3,1,13,35
4257267,3,1,2,724
4259270,1,1,2,330
4259270,1,1,3,510
4259270,1,1,2,180
4259270,1,1,17,115
4259270,1,1,2,234
4259270,1,2,2,780
4259270,1,2,13,20
4259270,1,2,13,20
4259270,1,2,2,569
4259270,2,1,2,270
4259270,2,1,3,735
4259270,2,1,2,10
4259270,2,1,17,115
4259270,2,1,2,234
4259270,2,2,2,780
4259270,2,2,13,20
4259270,2,2,13,20
4259270,2,2,2,569
4259298,1,1,2,930
4259298,1,1,13,5
4259298,1,1,2,484
4259298,1,2,2,420
4259298,1,2,21,560
4259298,1,2,2,439
4259298,2,1,2,255
4259298,2,1,19,260
4259298,2,1,2,85
4259298,2,1,13,40
4259298,2,1,13,115
4259298,2,1,2,599
4259298,2,2,2,420
4259298,2,2,21,560
4259298,2,2,2,439
4259310,1,1,2,330
4259310,1,1,24,55
4259310,1,1,11,150
4259310,1,1,13,15
4259310,1,1,2,809
4259316,1,1,2,220
4259316,1,1,19,56
4259316,1,1,2,10
4259316,1,1,17,45
4259316,1,1,2,220
4259316,1,1,20,166
4259316,1,1,2,643
4259316,1,2,2,325
4259316,1,2,15,4
4259316,1,2,20,54
4259316,1,2,15,9
4259316,1,2,17,5
4259316,1,2,13,5
4259316,1,2,13,18
4259316,1,2,13,10
4259316,1,2,3,66
4259316,1,2,2,887
4259318,1,1,2,282
4259318,1,1,8,5
4259318,1,1,7,9
4259318,1,1,7,1
4259318,1,1,3,474
4259318,1,1,7,10
4259318,1,1,7,9
4259318,1,1,2,5
4259318,1,1,9,7
4259318,1,1,2,552
4259318,1,2,2,466
4259318,1,2,20,60
4259318,1,2,2,172
4259318,1,2,21,229
4259318,1,2,2,479
4259318,2,1,2,282
4259318,2,1,8,5
4259318,2,1,8,1
4259318,2,1,13,3
4259318,2,1,1,153
4259318,2,1,18,65
4259318,2,1,13,20
4259318,2,1,21,40
4259318,2,1,15,1
4259318,2,1,13,15
4259318,2,1,1,719
4259318,2,2,2,567
4259318,2,2,13,51
4259318,2,2,2,817
4259318,3,1,2,282
4259318,3,1,6,285
4259318,3,1,20,120
4259318,3,1,17,5
4259318,3,1,6,142
4259318,3,1,2,552
4259318,3,2,2,466
4259318,3,2,20,60
4259318,3,2,2,172
4259318,3,2,21,229
4259318,3,2,2,479
4259318,4,1,2,282
4259318,4,1,6,592
4259318,4,1,2,552
4259318,4,2,2,1439
4259318,5,1,2,282
4259318,5,1,6,592
4259318,5,1,2,552
4259318,5,2,2,1439
4259325,1,1,2,432
4259325,1,1,3,169
4259325,1,1,15,2
4259325,1,1,3,284
4259325,1,1,17,58
4259325,1,1,13,3
4259325,1,1,2,392
4259325,2,1,2,620
4259325,2,1,15,110
4259325,2,1,2,35
4259325,2,1,3,10
4259325,2,1,15,8
4259325,2,1,16,55
4259325,2,1,16,2
4259325,2,1,17,58
4259325,2,1,13,3
4259325,2,1,2,392
4259326,1,1,2,890
4259326,1,1,17,10
4259326,1,1,2,15
4259326,1,1,17,38
4259326,1,1,2,20
4259326,1,1,17,110
4259326,1,1,2,104
4259326,1,2,2,415
4259326,1,2,18,65
4259326,1,2,13,10
4259326,1,2,17,35
4259326,1,2,13,30
4259326,1,2,2,236
4259326,1,2,20,146
4259326,1,2,2,159
4259326,2,1,2,460
4259326,2,1,19,72
4259326,2,1,17,30
4259326,2,1,13,55
4259326,2,1,13,25
4259326,2,1,2,599
4259326,2,2,2,720
4259326,2,2,12,3
4259326,2,2,15,2
4259326,2,2,13,20
4259326,2,2,2,669
4259326,3,1,2,890
4259326,3,1,17,10
4259326,3,1,2,30
4259326,3,1,13,15
4259326,3,1,2,449
4259326,3,2,2,217
4259326,3,2,4,592
4259326,3,2,2,610
4259326,4,1,2,930
4259326,4,1,17,38
4259326,4,1,2,274
4259326,4,2,2,415
4259326,4,2,18,65
4259326,4,2,13,10
4259326,4,2,17,35
4259326,4,2,13,30
4259326,4,2,2,655
4259371,1,1,2,450
4259371,1,1,20,95
4259371,1,1,2,265
4259371,1,1,3,35
4259371,1,1,2,549
4259371,1,2,2,405
4259371,1,2,18,65
4259371,1,2,18,35
4259371,1,2,2,25
4259371,1,2,13,180
4259371,1,2,2,25
4259371,1,2,17,45
4259371,1,2,2,524
4259371,2,1,2,233
4259371,2,1,8,7
4259371,2,1,2,55
4259371,2,1,15,3
4259371,2,1,20,153
4259371,2,1,2,68
4259371,2,1,18,56
4259371,2,1,13,17
4259371,2,1,15,6
4259371,2,1,15,2
4259371,2,1,20,42
4259371,2,1,17,7
4259371,2,1,2,677
4259371,2,2,2,260
4259371,2,2,18,85
4259371,2,2,20,190
4259371,2,2,13,4
4259371,2,2,2,261
4259371,2,2,17,45
4259371,2,2,2,524
4259384,1,1,2,495
4259384,1,1,16,170
4259384,1,1,2,559
4259384,2,1,2,495
4259384,2,1,16,170
4259384,2,1,2,559
4259448,1,1,2,720
4259448,1,1,21,240
4259448,1,1,2,419
4259448,1,2,2,480
4259448,1,2,15,15
4259448,1,2,2,45
4259448,1,2,20,60
4259448,1,2,2,749
4259471,1,1,2,464
4259471,1,1,9,1
4259471,1,1,16,2
4259471,1,1,13,71
4259471,1,1,8,2
4259471,1,1,2,84
4259471,1,1,15,15
4259471,1,1,18,117
4259471,1,1,2,568
4259475,1,1,2,630
4259475,1,1,18,5
4259475,1,1,16,395
4259475,1,1,2,344
4259482,1,1,2,195
4259482,1,1,3,620
4259482,1,1,2,524
4259482,1,2,2,180
4259482,1,2,3,645
4259482,1,2,2,519
4259482,2,1,2,465
4259482,2,1,13,45
4259482,2,1,13,50
4259482,2,1,21,60
4259482,2,1,2,290
4259482,2,1,21,20
4259482,2,1,2,439
4259482,2,2,2,725
4259482,2,2,13,45
4259482,2,2,13,51
4259482,2,2,13,26
4259482,2,2,18,53
4259482,2,2,17,12
4259482,2,2,2,439
4259501,1,1,2,1439
4259501,2,1,2,210
4259501,2,1,3,540
4259501,2,1,2,634
4259507,1,1,2,405
4259507,1,1,17,68
4259507,1,1,2,335
4259507,1,1,17,80
4259507,1,1,2,419
4259523,1,1,2,345
4259523,1,1,8,5
4259523,1,1,20,20
4259523,1,1,8,5
4259523,1,1,7,1
4259523,1,1,2,70
4259523,1,1,8,20
4259523,1,1,12,5
4259523,1,1,17,7
4259523,1,1,9,5
4259523,1,1,8,5
4259523,1,1,2,5
4259523,1,1,9,20
4259523,1,1,12,10
4259523,1,1,2,95
4259523,1,1,9,2
4259523,1,1,2,654
4259523,2,1,2,285
4259523,2,1,3,200
4259523,2,1,17,26
4259523,2,1,3,351
4259523,2,1,2,479
4259523,3,1,2,345
4259523,3,1,20,190
4259523,3,1,17,7
4259523,3,1,9,5
4259523,3,1,8,50
4259523,3,1,12,10
4259523,3,1,2,759
4259523,4,1,2,345
4259523,4,1,8,5
4259523,4,1,20,205
4259523,4,1,8,5
4259523,4,1,2,839
4259523,5,1,2,345
4259523,5,1,8,5
4259523,5,1,20,20
4259523,5,1,8,5
4259523,5,1,7,1
4259523,5,1,2,70
4259523,5,1,20,272
4259523,5,1,2,654
4259556,1,1,2,210
4259556,1,1,4,610
4259556,1,1,2,554
4259556,1,2,2,210
4259556,1,2,3,610
4259556,1,2,2,554
4259556,2,1,2,210
4259556,2,1,8,585
4259556,2,1,2,554
4259556,2,2,2,210
4259556,2,2,8,1
4259556,2,2,3,585
4259556,2,2,9,1
4259556,2,2,2,554
4259558,1,1,2,330
4259558,1,1,21,35
4259558,1,1,13,7
4259558,1,1,13,49
4259558,1,1,13,68
4259558,1,1,13,46
4259558,1,1,2,265
4259558,1,1,21,10
4259558,1,1,20,174
4259558,1,1,21,3
4259558,1,1,2,272
4259558,1,2,2,314
4259558,1,2,21,19
4259558,1,2,17,57
4259558,1,2,8,4
4259558,1,2,2,129
4259558,1,2,16,250
4259558,1,2,2,407
4259558,2,1,2,540
4259558,2,1,13,48
4259558,2,1,2,827
4259558,2,2,2,600
4259558,2,2,21,117
4259558,2,2,17,62
4259558,2,2,2,651
4259558,3,1,2,320
4259558,3,1,20,108
4259558,3,1,2,30
4259558,3,1,21,157
4259558,3,1,2,125
4259558,3,1,3,243
4259558,3,1,2,326
4259558,3,2,2,387
4259558,3,2,20,73
4259558,3,2,2,255
4259558,3,2,12,12
4259558,3,2,21,433
4259558,3,2,2,127
4259558,4,1,21,388
4259558,4,1,13,7
4259558,4,1,13,49
4259558,4,1,13,68
4259558,4,1,13,46
4259558,4,1,2,265
4259558,4,1,21,10
4259558,4,1,20,174
4259558,4,1,21,295
4259558,4,2,2,357
4259558,4,2,17,57
4259558,4,2,8,4
4259558,4,2,2,129
4259558,4,2,16,752
4259568,1,1,2,810
4259568,1,1,13,33
4259568,1,1,2,569
4259568,1,2,2,701
4259568,1,2,13,4
4259568,1,2,2,721
4259568,2,1,2,810
4259568,2,1,13,33
4259568,2,1,2,569
4259568,2,2,2,1439
4259605,1,1,2,267
4259605,1,1,8,1
4259605,1,1,11,634
4259605,1,1,2,478
4259605,1,2,2,621
4259605,1,2,16,81
4259605,1,2,20,24
4259605,1,2,13,6
4259605,1,2,2,121
4259605,1,2,13,21
4259605,1,2,13,5
4259605,1,2,2,440
4259605,2,1,2,268
4259605,2,1,11,24
4259605,2,1,11,223
4259605,2,1,2,35
4259605,2,1,11,167
4259605,2,1,2,135
4259605,2,1,9,3
4259605,2,1,2,534
4259605,2,2,2,621
4259605,2,2,16,81
4259605,2,2,20,24
4259605,2,2,13,6
4259605,2,2,2,121
4259605,2,2,13,21
4259605,2,2,13,5
4259605,2,2,2,440
4259605,3,1,2,267
4259605,3,1,5,625
4259605,3,1,2,534
4259605,3,2,2,1439
4259626,1,1,2,390
4259626,1,1,18,35
4259626,1,1,20,80
4259626,1,1,13,15
4259626,1,1,13,5
4259626,1,1,2,864
4259626,1,2,2,335
4259626,1,2,20,90
4259626,1,2,2,1004
4259660,1,1,2,527
4259660,1,1,13,3
4259660,1,1,13,5
4259660,1,1,17,35
4259660,1,1,13,10
4259660,1,1,13,80
4259660,1,1,13,5
4259660,1,1,2,40
4259660,1,1,20,45
4259660,1,1,2,499
4259695,1,1,2,572
4259695,1,1,17,36
4259695,1,1,2,815
4259695,2,1,2,381
4259695,2,1,3,66
4259695,2,1,11,3
4259695,2,1,11,10
4259695,2,1,11,5
4259695,2,1,11,7
4259695,2,1,11,12
4259695,2,1,3,28
4259695,2,1,2,9
4259695,2,1,17,36
4259695,2,1,2,12
4259695,2,1,13,5
4259695,2,1,3,181
4259695,2,1,2,599
4259715,1,1,2,330
4259715,1,1,12,5
4259715,1,1,3,473
4259715,1,1,2,509
4259715,1,2,2,990
4259715,1,2,20,145
4259715,1,2,2,294
4259728,1,1,2,540
4259728,1,1,9,45
4259728,1,1,9,25
4259728,1,1,16,494
4259728,1,2,16,1439
4259728,2,1,2,285
4259728,2,1,3,260
4259728,2,1,11,80
4259728,2,1,17,20
4259728,2,1,16,494
4259728,2,2,16,1439
4259732,1,1,1,420
4259732,1,1,13,168
4259732,1,1,2,719
4259732,1,2,1,530
4259732,1,2,13,75
4259732,1,2,2,689
4259764,1,1,2,360
4259764,1,1,14,25
4259764,1,1,2,290
4259764,1,1,21,45
4259764,1,1,20,50
4259764,1,1,17,5
4259764,1,1,2,359
4259764,1,2,2,690
4259764,1,2,9,8
4259764,1,2,21,45
4259764,1,2,8,5
4259764,1,2,2,123
4259764,1,2,21,130
4259764,1,2,2,414
4259764,2,1,2,655
4259764,2,1,15,75
4259764,2,1,2,132
4259764,2,1,21,45
4259764,2,1,20,50
4259764,2,1,17,5
4259764,2,1,2,359
4259764,2,2,2,595
4259764,2,2,21,30
4259764,2,2,21,30
4259764,2,2,2,218
4259764,2,2,21,130
4259764,2,2,2,414
4259764,3,1,2,435
4259764,3,1,11,180
4259764,3,1,3,190
4259764,3,1,17,15
4259764,3,1,2,499
4259764,3,2,2,510
4259764,3,2,15,20
4259764,3,2,13,50
4259764,3,2,2,70
4259764,3,2,21,29
4259764,3,2,20,569
4259764,4,1,2,420
4259764,4,1,21,120
4259764,4,1,3,15
4259764,4,1,15,30
4259764,4,1,21,20
4259764,4,1,2,65
4259764,4,1,12,15
4259764,4,1,21,604
4259764,4,2,21,540
4259764,4,2,17,5
4259764,4,2,21,190
4259764,4,2,2,15
4259764,4,2,21,25
4259764,4,2,21,360
4259764,4,2,21,223
4259764,5,1,20,1439
4259764,5,2,20,1439
4259777,1,1,2,375
4259777,1,1,15,50
4259777,1,1,16,10
4259777,1,1,15,140
4259777,1,1,2,784
4259777,1,2,2,210
4259777,1,2,4,535
4259777,1,2,7,2
4259777,1,2,16,7
4259777,1,2,2,524
4259823,1,1,2,446
4259823,1,1,18,94
4259823,1,1,14,63
4259823,1,1,17,4
4259823,1,1,14,6
4259823,1,1,2,316
4259823,1,1,14,5
4259823,1,1,2,404
4259823,1,2,2,403
4259823,1,2,20,24
4259823,1,2,2,27
4259823,1,2,20,205
4259823,1,2,13,27
4259823,1,2,2,153
4259823,1,2,17,71
4259823,1,2,2,448
4259823,2,1,2,197
4259823,2,1,3,797
4259823,2,1,2,424
4259823,2,2,2,198
4259823,2,2,3,670
4259823,2,2,2,8
4259823,2,2,17,70
4259823,2,2,8,1
4259823,2,2,12,13
4259823,2,2,2,424
4259823,3,1,2,280
4259823,3,1,5,190
4259823,3,1,2,51
4259823,3,1,12,3
4259823,3,1,16,56
4259823,3,1,9,2
4259823,3,1,17,47
4259823,3,1,21,187
4259823,3,1,2,73
4259823,3,1,13,34
4259823,3,1,2,337
4259823,3,2,2,762
4259823,3,2,3,302
4259823,3,2,2,350
4259823,4,1,21,375
4259823,4,1,2,70
4259823,4,1,21,235
4259823,4,1,2,10
4259823,4,1,3,453
4259823,4,1,2,258
4259823,4,2,2,434
4259823,4,2,20,64
4259823,4,2,2,153
4259823,4,2,6,17
4259823,4,2,4,30
4259823,4,2,15,1
4259823,4,2,2,110
4259823,4,2,14,31
4259823,4,2,21,100
4259823,4,2,21,384
4259823,5,1,2,446
4259823,5,1,20,94
4259823,5,1,13,63
4259823,5,1,17,4
4259823,5,1,13,6
4259823,5,1,2,26
4259823,5,1,8,1
4259823,5,1,21,5
4259823,5,1,8,1
4259823,5,1,6,4
4259823,5,1,13,35
4259823,5,1,13,18
4259823,5,1,21,42
4259823,5,1,2,261
4259823,5,1,9,3
4259823,5,1,2,258
4259823,5,2,2,403
4259823,5,2,20,24
4259823,5,2,2,576
4259823,5,2,21,160
4259823,5,2,2,239
4259844,1,1,2,240
4259844,1,1,16,90
4259844,1,1,2,989
4259844,1,2,2,540
4259844,1,2,17,80
4259844,1,2,2,779
4259875,1,1,1,460
4259875,1,1,3,155
4259875,1,1,2,659
4259875,2,1,2,280
4259875,2,1,3,480
4259875,2,1,2,464
4259896,1,1,2,150
4259896,1,1,3,640
4259896,1,1,2,569
4259896,2,1,2,300
4259896,2,1,3,645
4259896,2,1,2,464
4259987,1,1,2,255
4259987,1,1,19,65
4259987,1,1,2,170
4259987,1,1,13,30
4259987,1,1,2,859
4259987,1,2,2,180
4259987,1,2,3,585
4259987,1,2,13,15
4259987,1,2,2,524
4260029,1,1,2,280
4260029,1,1,3,370
4260029,1,1,13,50
4260029,1,1,15,35
4260029,1,1,12,10
4260029,1,1,2,80
4260029,1,1,13,20
4260029,1,1,2,504
4260029,2,1,2,405
4260029,2,1,15,6
4260029,2,1,20,45
4260029,2,1,8,5
4260029,2,1,9,5
4260029,2,1,2,30
4260029,2,1,17,45
4260029,2,1,2,135
4260029,2,1,9,30
4260029,2,1,2,549
4260029,3,1,2,280
4260029,3,1,3,482
4260029,3,1,2,645
4260029,4,1,2,225
4260029,4,1,3,496
4260029,4,1,2,680
4260029,5,1,2,405
4260029,5,1,15,6
4260029,5,1,20,45
4260029,5,1,7,5
4260029,5,1,18,155
4260029,5,1,2,549
4260029,6,1,2,405
4260029,6,1,15,6
4260029,6,1,20,45
4260029,6,1,8,5
4260029,6,1,9,5
4260029,6,1,2,30
4260029,6,1,17,45
4260029,6,1,2,749
4260029,7,1,2,405
4260029,7,1,15,6
4260029,7,1,20,45
4260029,7,1,7,5
4260029,7,1,18,155
4260029,7,1,2,549
4260029,8,1,2,405
4260029,8,1,15,6
4260029,8,1,20,45
4260029,8,1,8,5
4260029,8,1,9,5
4260029,8,1,2,30
4260029,8,1,17,45
4260029,8,1,2,749
4260030,1,1,2,265
4260030,1,1,3,540
4260030,1,1,2,552
4260030,2,1,2,440
4260030,2,1,19,110
4260030,2,1,17,55
4260030,2,1,13,25
4260030,2,1,1,744
4260030,3,1,2,440
4260030,3,1,19,110
4260030,3,1,17,55
4260030,3,1,13,25
4260030,3,1,2,744
4260079,1,1,2,405
4260079,1,1,19,120
4260079,1,1,17,110
4260079,1,1,2,769
4260079,1,2,2,645
4260079,1,2,18,15
4260079,1,2,13,30
4260079,1,2,2,704
4260095,1,1,2,385
4260095,1,1,24,10
4260095,1,1,21,80
4260095,1,1,2,10
4260095,1,1,20,130
4260095,1,1,13,20
4260095,1,1,9,2
4260095,1,1,2,60
4260095,1,1,21,53
4260095,1,1,2,592
4260095,1,2,2,285
4260095,1,2,3,485
